z ,,,,,,,,,,,,,,,,,,,,,,,,,
Ano,Mês,Dia,Alerta,Local-Origem,Local-Destino,Cias-Aéreas,Clube-Milhas,Milheiro,Milhas-Ida,Mês-Ida,Ano-Ida,Milhas-Volta,Mês-Volta,Ano-Volta,Valor-Real,Região-Origem,UF-Origem,País-Destino,Região-Destino,UF-Destino,Ida-Real,Volta-Real,Total-Real,Economia %,Total-Milhas
2024,12,25,Prata,Manaus,Belém,Latam,Latam,R$ 0.024,"7,761",03,2025,"6,393",03,2025,R$ 602.00,Norte,AM,Brasil,Norte,PA,R$ 186.26,R$ 153.43,R$ 339.70,43.57%,"14,154"
2024,12,25,Bronze,Manaus,Salvador,Latam,Latam,R$ 0.024,"11,500",03,2025,"11,500",03,2025,R$ 784.00,Norte,AM,Brasil,Nordeste,BA,R$ 276.00,R$ 276.00,R$ 552.00,29.59%,"23,000"
2024,12,25,Bronze,Salvador,Los Angeles,United,Azul,R$ 0.019,"64,000",10,2025,"64,000",10,2025,"R$ 3,348.00",Nordeste,BA,EUA,Exterior,Califórnia,"R$ 1,216.00","R$ 1,216.00","R$ 2,432.00",27.36%,"128,000"
2024,12,25,Prata,Salvador,Santiago,Latam,Latam,R$ 0.024,"18,078",04,2025,"18,078",04-05,2025,"R$ 1,486.00",Nordeste,BA,Chile,Exterior,Capital,R$ 433.87,R$ 433.87,R$ 867.74,41.61%,"36,156"
2024,12,25,Prata,Recife,Salvador,Gol,Smiles,R$ 0.016,"13,800",04-05,2025,"13,800",04-05,2025,R$ 700.00,Nordeste,PE,Brasil,Nordeste,BA,R$ 220.80,R$ 220.80,R$ 441.60,36.91%,"27,600"
2024,12,25,Prata,João Pessoa,Salvador,Gol,Smiles,R$ 0.016,"13,800",03,2025,"13,800",03,2025,R$ 846.00,Nordeste,PB,Brasil,Nordeste,BA,R$ 220.80,R$ 220.80,R$ 441.60,47.80%,"27,600"
2024,12,25,Bronze,Brasília,Los Angeles,Copa Airlines,Azul,R$ 0.019,"95,000",03,2025,"95,000",03,2025,"R$ 4,161.00",Centro-Oeste,DF,EUA,Exterior,Califórnia,"R$ 1,805.00","R$ 1,805.00","R$ 3,610.00",13.24%,"190,000"
2024,12,25,Bronze,Campo Grande,Assunção,Gol,Smiles,R$ 0.016,"48,000",03,2025,"48,000",03,2025,"R$ 1,852.00",Centro-Oeste,MS,Paraguai,Exterior,Capital,R$ 768.00,R$ 768.00,"R$ 1,536.00",17.06%,"96,000"
2024,12,25,Prata,Brasília,Campo Grande,Latam,Latam,R$ 0.024,"6,463",05,2025,"5,694",05,2025,R$ 511.00,Centro-Oeste,DF,Brasil,Centro-Oeste,MS,R$ 155.11,R$ 136.66,R$ 291.77,42.90%,"12,157"
2024,12,25,Ouro,Cuiabá,Campinas,Azul,Azul,R$ 0.019,"14,000",03,2025,"5,800",03,2025,R$ 988.00,Centro-Oeste,MT,Brasil,Sudeste,SP,R$ 266.00,R$ 110.20,R$ 376.20,61.92%,"19,800"
2024,12,25,Prata,Goiânia,Campinas,Azul,Azul,R$ 0.019,"14,000",02,2025,"14,000",02,2025,R$ 918.00,Centro-Oeste,GO,Brasil,Sudeste,SP,R$ 266.00,R$ 266.00,R$ 532.00,42.05%,"28,000"
2024,12,25,Bronze,Porto Alegre,Los Angeles,Copa Airlines,Azul,R$ 0.019,"64,000",09,2025,"64,000",10,2025,"R$ 2,790.00",Sul,RS,EUA,Exterior,Califórnia,"R$ 1,216.00","R$ 1,216.00","R$ 2,432.00",12.83%,"128,000"
2024,12,25,Bronze,Florianópolis ,Los Angeles,Copa Airlines,Azul,R$ 0.019,"70,000",03,2025,"70,000",04,2025,"R$ 3,155.00",Sul,SC,EUA,Exterior,Califórnia,"R$ 1,330.00","R$ 1,330.00","R$ 2,660.00",15.69%,"140,000"
2024,12,25,Bronze,Curitiba,São Paulo,Gol,Smiles,R$ 0.016,"11,000",01,2025,"11,000",01,2025,R$ 473.00,Sul,PR,Brasil,Sudeste,SP,R$ 176.00,R$ 176.00,R$ 352.00,25.58%,"22,000"
2024,12,25,Prata,Joinville,Rio de Janeiro,Latam,Latam,R$ 0.024,"7,328",03-05-06-07-08,2025,"7,328",03-06-07-08,2025,R$ 558.00,Sul,SC,Brasil,Sudeste,RJ,R$ 175.87,R$ 175.87,R$ 351.74,36.96%,"14,656"
2024,12,25,Bronze,São Paulo,Los Angeles,Copa Airlines,Azul,R$ 0.019,"96,000",05,2025,"96,000",05,2025,"R$ 4,183.00",Sudeste,SP,EUA,Exterior,Califórnia,"R$ 1,824.00","R$ 1,824.00","R$ 3,648.00",12.79%,"192,000"
2024,12,25,Bronze,São Paulo,Punta Cana,Copa Airlines,Azul,R$ 0.019,"63,500",03,2025,"63,500",03,2025,"R$ 2,775.00",Sudeste,SP,República Dominicana,Exterior,Caribe,"R$ 1,206.50","R$ 1,206.50","R$ 2,413.00",13.05%,"127,000"
2024,12,25,Bronze,Ribeirão Preto,Vitória,Gol,Smiles,R$ 0.016,"15,700",08,2025,"15,700",08,2025,R$ 659.00,Sudeste,SP,Brasil,Sudeste,ES,R$ 251.20,R$ 251.20,R$ 502.40,23.76%,"31,400"
2024,12,25,Prata,Rio de Janeiro,Aruba,Latam,Latam,R$ 0.024,"32,052",03,2025,"32,053",03,2025,"R$ 2,275.00",Sudeste,RJ,Caribe Holandês,Exterior,Caribe,R$ 769.25,R$ 769.27,"R$ 1,538.52",32.37%,"64,105"
2024,12,25,Prata,São Paulo,Rio de Janeiro,Azul,Azul,R$ 0.019,"12,000",02,2025,"5,600",02,2025,R$ 590.00,Sudeste,SP,Brasil,Sudeste,RJ,R$ 228.00,R$ 106.40,R$ 334.40,43.32%,"17,600"
2024,12,25,Prata,São Paulo,Santiago,Latam,Latam,R$ 0.024,"13,462",06,2025,"13,462",06,2025,"R$ 1,113.00",Sudeste,SP,Chile,Exterior,Capital,R$ 323.09,R$ 323.09,R$ 646.18,41.94%,"26,924"
2024,12,25,Prata,São Paulo,Salvador,Azul,Azul,R$ 0.019,"12,000",02-05,2025,"12,000",02-06,2025,R$ 846.00,Sudeste,SP,Brasil,Nordeste,BA,R$ 228.00,R$ 228.00,R$ 456.00,46.10%,"24,000"
2024,12,26,Prata,Belém,Macapá,Latam,Latam,R$ 0.024,"10,309",03,2025,"5,169",03,2025,R$ 596.00,Norte,PA,Brasil,Norte,AP,R$ 247.42,R$ 124.06,R$ 371.47,37.67%,"15,478"
2024,12,26,Prata,Belém,Fortaleza,Azul,Azul,R$ 0.019,"10,000",05,2025,"7,000",05,2025,R$ 618.00,Norte,PA,Brasil,Nordeste,CE,R$ 190.00,R$ 133.00,R$ 323.00,47.73%,"17,000"
2024,12,26,Prata,Palmas,São Paulo,Latam,Latam,R$ 0.024,"8,112",01,2025,"7,494",01,2025,R$ 585.00,Norte,TO,Brasil,Sudeste,SP,R$ 194.69,R$ 179.86,R$ 374.54,35.98%,"15,606"
2024,12,26,Bronze,Manaus,Vitória,Gol,Smiles,R$ 0.016,"27,500",04,2025,"26,600",04,2025,"R$ 1,096.00",Norte,AM,Brasil,Sudeste,ES,R$ 440.00,R$ 425.60,R$ 865.60,21.02%,"54,100"
2024,12,26,Prata,Palmas,Brasília,Gol,Smiles,R$ 0.016,"27,500",05,2025,"13,800",05,2025,R$ 960.00,Norte,TO,Brasil,Centro-Oeste,DF,R$ 440.00,R$ 220.80,R$ 660.80,31.17%,"41,300"
2024,12,26,Ouro,Manaus,Brasília,Gol,Smiles,R$ 0.016,"21,200",04,2025,"21,200",04,2025,"R$ 1,466.00",Norte,AM,Brasil,Centro-Oeste,DF,R$ 339.20,R$ 339.20,R$ 678.40,53.72%,"42,400"
2024,12,26,Bronze,Belém,Miami,Gol,Smiles,R$ 0.016,"84,000",01-02,2025,"83,500",02,2025,"R$ 3,568.00",Norte,PA,EUA,Exterior,Flórida,"R$ 1,344.00","R$ 1,336.00","R$ 2,680.00",24.89%,"167,500"
2024,12,26,Bronze,Manaus,Fort Lauderdale,Copa Airlines,Azul,R$ 0.019,"60,000",02,2025,"60,000",02,2025,"R$ 2,967.00",Norte,AM,EUA,Exterior,Flórida,"R$ 1,140.00","R$ 1,140.00","R$ 2,280.00",23.15%,"120,000"
2024,12,26,Prata,Santarém,Santiago,Latam,Latam,R$ 0.024,"30,941",02-04,2025,"33,335",02-04,2025,"R$ 2,505.00",Norte,PA,Chile,Exterior,Capital,R$ 742.58,R$ 800.04,"R$ 1,542.62",38.42%,"64,276"
2024,12,26,Bronze,Recife,Fort Lauderdale,Azul,Azul,R$ 0.019,"64,000",02-04,2025,"64,000",02-04,2025,"R$ 3,147.00",Nordeste,PE,EUA,Exterior,Flórida,"R$ 1,216.00","R$ 1,216.00","R$ 2,432.00",22.72%,"128,000"
2024,12,26,Prata,Porto Seguro,São Paulo,Latam,Latam,R$ 0.024,"25,716",02,2025,"5,900",02,2025,"R$ 1,086.00",Nordeste,BA,Brasil,Sudeste,SP,R$ 617.18,R$ 141.60,R$ 758.78,30.13%,"31,616"
2024,12,26,Bronze,Fortaleza,Belém,Azul,Azul,R$ 0.019,"10,000",03,2025,"7,000",03,2025,R$ 366.00,Nordeste,CE,Brasil,Norte,PA,R$ 190.00,R$ 133.00,R$ 323.00,11.75%,"17,000"
2024,12,26,Prata,Salvador,Aracaju,Azul,Azul,R$ 0.019,"5,600",03,2025,"14,000",03,2025,R$ 633.00,Nordeste,BA,Brasil,Nordeste,SE,R$ 106.40,R$ 266.00,R$ 372.40,41.17%,"19,600"
2024,12,26,Ouro,Recife,Caruaru,Azul,Azul,R$ 0.019,"3,960",01,2025,"2,800",02,2025,R$ 719.00,Nordeste,PE,Brasil,Nordeste,PE,R$ 75.24,R$ 53.20,R$ 128.44,82.14%,"6,760"
2024,12,26,Ouro,Recife,Navegantes,Gol,Smiles,R$ 0.016,"27,700",02,2025,"26,600",02,2025,"R$ 1,935.00",Nordeste,PE,Brasil,Sul,SC,R$ 443.20,R$ 425.60,R$ 868.80,55.10%,"54,300"
2024,12,26,Bronze,Salvador,Rio de Janeiro,Gol,Smiles,R$ 0.016,"26,500",02,2025,"21,200",02,2025,"R$ 1,059.00",Nordeste,BA,Brasil,Sudeste,RJ,R$ 424.00,R$ 339.20,R$ 763.20,27.93%,"47,700"
2024,12,26,Bronze,Fortaleza,Miami,Latam,Latam,R$ 0.024,"37,755",02,2025,"41,820",02,2025,"R$ 2,716.00",Nordeste,CE,EUA,Exterior,Flórida,R$ 906.12,"R$ 1,003.68","R$ 1,909.80",29.68%,"79,575"
2024,12,26,Prata,Recife,Miami,Latam,Latam,R$ 0.024,"36,326",02,2025,"38,463",02,2025,"R$ 3,115.00",Nordeste,PE,EUA,Exterior,Flórida,R$ 871.82,R$ 923.11,"R$ 1,794.94",42.38%,"74,789"
2024,12,26,Prata,João Pessoa,Miami,Latam,Latam,R$ 0.024,"47,010",03,2025,"49,010",03,2025,"R$ 3,293.00",Nordeste,PB,EUA,Exterior,Flórida,"R$ 1,128.24","R$ 1,176.24","R$ 2,304.48",30.02%,"96,020"
2024,12,26,Bronze,Brasília,Miami,Gol,Smiles,R$ 0.016,"66,000",02,2025,"66,000",02-03,2025,"R$ 2,959.00",Centro-Oeste,DF,EUA,Exterior,Flórida,"R$ 1,056.00","R$ 1,056.00","R$ 2,112.00",28.62%,"132,000"
2024,12,26,Bronze,Goiânia,Rio de Janeiro,Latam,Latam,R$ 0.024,"15,017",03,2025,"13,913",03,2025,R$ 910.00,Centro-Oeste,GO,Brasil,Sudeste,RJ,R$ 360.41,R$ 333.91,R$ 694.32,23.70%,"28,930"
2024,12,26,Bronze,Goiânia,Recife,Azul,Azul,R$ 0.019,"12,600",02,2025,"12,600",02,2025,R$ 634.00,Centro-Oeste,GO,Brasil,Nordeste,PE,R$ 239.40,R$ 239.40,R$ 478.80,24.48%,"25,200"
2024,12,26,Prata,Goiânia,Campo Grande,Latam,Latam,R$ 0.024,"9,281",03,2025,"9,292",03,2025,R$ 679.00,Centro-Oeste,GO,Brasil,Centro-Oeste,MS,R$ 222.74,R$ 223.01,R$ 445.75,34.35%,"18,573"
2024,12,26,Prata,Brasília,Ilhéus,Azul,Azul,R$ 0.019,"12,600",02,2025,"12,600",03,2025,R$ 807.00,Centro-Oeste,DF,Brasil,Nordeste,BA,R$ 239.40,R$ 239.40,R$ 478.80,40.67%,"25,200"
2024,12,26,Ouro,Brasília,Belo Horizonte,Azul,Azul,R$ 0.019,"4,200",03-04,2025,"4,200",04,2025,R$ 495.00,Centro-Oeste,DF,Brasil,Sudeste,MG,R$ 79.80,R$ 79.80,R$ 159.60,67.76%,"8,400"
2024,12,26,Bronze,Campo Grande,Buenos Aires,Gol,Smiles,R$ 0.016,"44,000",04-05,2025,"44,000",04-06,2025,"R$ 1,961.00",Centro-Oeste,MS,Argentina,Exterior,Capital,R$ 704.00,R$ 704.00,"R$ 1,408.00",28.20%,"88,000"
2024,12,26,Bronze,Cuiabá,Buenos Aires,Gol,Smiles,R$ 0.016,"51,500",04,2025,"51,500",04-05,2025,"R$ 2,180.00",Centro-Oeste,MT,Argentina,Exterior,Capital,R$ 824.00,R$ 824.00,"R$ 1,648.00",24.40%,"103,000"
2024,12,26,Bronze,Goiânia,Roma,Ibéria,Latam,R$ 0.024,"64,105",02,2025,"64,105",03,2025,"R$ 4,077.00",Centro-Oeste,GO,Itália,Exterior,Capital,"R$ 1,538.52","R$ 1,538.52","R$ 3,077.04",24.53%,"128,210"
2024,12,26,Bronze,Cuiabá,Roma,Latam,Latam,R$ 0.024,"64,105",02,2025,"64,105",03,2025,"R$ 4,078.00",Centro-Oeste,MT,Itália,Exterior,Capital,"R$ 1,538.52","R$ 1,538.52","R$ 3,077.04",24.55%,"128,210"
2024,12,26,Prata,Porto Alegre,Miami,Latam,Latam,R$ 0.024,"38,463",03,2025,"38,463",03,2025,"R$ 2,913.00",Sul,RS,EUA,Exterior,Flórida,R$ 923.11,R$ 923.11,"R$ 1,846.22",36.62%,"76,926"
2024,12,26,Bronze,Navegantes,Buenos Aires,Gol,Smiles,R$ 0.016,"40,500",04-05-06,2025,"40,500",04-05-06,2025,"R$ 1,846.00",Sul,SC,Argentina,Exterior,Capital,R$ 648.00,R$ 648.00,"R$ 1,296.00",29.79%,"81,000"
2024,12,26,Ouro,Curitiba,Montevidéu,Azul,Azul,R$ 0.019,"24,000",04,2025,"24,000",04,2025,"R$ 1,856.00",Sul,PR,Uruguai,Exterior,Capital,R$ 456.00,R$ 456.00,R$ 912.00,50.86%,"48,000"
2024,12,26,Bronze,Porto Alegre,São Paulo,Azul,Azul,R$ 0.019,"7,000",04,2025,"7,000",04,2025,R$ 353.00,Sul,RS,Brasil,Sudeste,SP,R$ 133.00,R$ 133.00,R$ 266.00,24.65%,"14,000"
2024,12,26,Prata,Porto Alegre,Campinas,Azul,Azul,R$ 0.019,"8,400",02,2025,"8,400",02,2025,R$ 561.00,Sul,RS,Brasil,Sudeste,SP,R$ 159.60,R$ 159.60,R$ 319.20,43.10%,"16,800"
2024,12,26,Bronze,Florianópolis ,Campinas,Azul,Azul,R$ 0.019,"22,000",06,2025,"16,000",06,2025,R$ 856.00,Sul,SC,Brasil,Sudeste,SP,R$ 418.00,R$ 304.00,R$ 722.00,15.65%,"38,000"
2024,12,26,Bronze,Florianópolis ,Belo Horizonte,Azul,Azul,R$ 0.019,"12,600",02,2025,"19,580",03,2025,R$ 758.00,Sul,SC,Brasil,Sudeste,MG,R$ 239.40,R$ 372.02,R$ 611.42,19.34%,"32,180"
2024,12,26,Bronze,Uberlândia,Jericoacoara,Azul,Azul,R$ 0.019,"28,000",04,2025,"28,000",04,2025,"R$ 1,279.00",Sudeste,MG,Brasil,Nordeste,SE,R$ 532.00,R$ 532.00,"R$ 1,064.00",16.81%,"56,000"
2024,12,26,Prata,São Paulo,Santiago,Sky Airlines,Azul,R$ 0.019,"22,000",04,2025,"22,000",04-05,2025,"R$ 1,256.00",Sudeste,SP,Chile,Exterior,Capital,R$ 418.00,R$ 418.00,R$ 836.00,33.44%,"44,000"
2024,12,26,Ouro,Rio de Janeiro,Recife,Azul,Azul,R$ 0.019,"11,200",05,2025,"11,200",05-06,2025,"R$ 1,187.00",Sudeste,RJ,Brasil,Nordeste,PE,R$ 212.80,R$ 212.80,R$ 425.60,64.14%,"22,400"
2024,12,26,Bronze,Belo Horizonte,Fort Lauderdale,Azul,Azul,R$ 0.019,"70,000",04,2025,"70,000",04,2025,"R$ 2,995.00",Sudeste,MG,EUA,Exterior,Flórida,"R$ 1,330.00","R$ 1,330.00","R$ 2,660.00",11.19%,"140,000"
2024,12,26,Ouro,Rio de Janeiro,Madri,Ibéria,Latam,R$ 0.024,"21,250",02,2025,"21,250",03,2025,"R$ 3,907.00",Sudeste,RJ,Espanha,Exterior,Capital,R$ 510.00,R$ 510.00,"R$ 1,020.00",73.89%,"42,500"
2024,12,26,Prata,Belo Horizonte,Miami,Latam,Latam,R$ 0.024,"41,455",03,2025,"41,027",03,2025,"R$ 3,199.00",Sudeste,MG,EUA,Exterior,Flórida,R$ 994.92,R$ 984.65,"R$ 1,979.57",38.12%,"82,482"
2024,12,26,Prata,Vitória,Buenos Aires,Gol,Smiles,R$ 0.016,"43,000",03,2025,"42,500",03,2025,"R$ 2,025.00",Sudeste,ES,Argentina,Exterior,Capital,R$ 688.00,R$ 680.00,"R$ 1,368.00",32.44%,"85,500"
2024,12,26,Prata,São Paulo,Paris,Latam,Latam,R$ 0.024,"58,806",02,2025,"70,088",03,2025,"R$ 4,452.00",Sudeste,SP,França,Exterior,Capital,"R$ 1,411.34","R$ 1,682.11","R$ 3,093.46",30.52%,"128,894"
2024,12,26,Bronze,São Paulo,Porto Alegre,Azul,Azul,R$ 0.019,"10,000",03-06,2025,"12,000",03-06,2025,R$ 480.00,Sudeste,SP,Brasil,Sul,RS,R$ 190.00,R$ 228.00,R$ 418.00,12.92%,"22,000"
2024,12,26,Prata,São Paulo,Porto Seguro,Latam,Latam,R$ 0.024,"5,136",02-03,2025,"5,900",03,2025,R$ 457.00,Sudeste,SP,Brasil,Nordeste,BA,R$ 123.26,R$ 141.60,R$ 264.86,42.04%,"11,036"
2024,12,26,Ouro,Rio de Janeiro,Belo Horizonte,Azul,Azul,R$ 0.019,"7,000",02,2025,"7,000",02,2025,R$ 566.00,Sudeste,RJ,Brasil,Sudeste,MG,R$ 133.00,R$ 133.00,R$ 266.00,53.00%,"14,000"
2024,12,27,Bronze,Palmas,São Paulo,Latam,Latam,R$ 0.024,"18,684",01,2025,"8,816",01,2025,R$ 790.00,Norte,TO,Brasil,Sudeste,SP,R$ 448.42,R$ 211.58,R$ 660.00,16.46%,"27,500"
2024,12,27,Bronze,Palmas,Navegantes,Azul,Azul,R$ 0.019,"16,200",02,2025,"16,200",02,2025,R$ 762.00,Norte,TO,Brasil,Sul,SC,R$ 307.80,R$ 307.80,R$ 615.60,19.21%,"32,400"
2024,12,27,Bronze,Belém,Manaus,Azul,Azul,R$ 0.019,"26,000",03,2025,"19,500",03,2025,R$ 995.00,Norte,PA,Brasil,Norte,AM,R$ 494.00,R$ 370.50,R$ 864.50,13.12%,"45,500"
2024,12,27,Bronze,Belém,Curitiba,Azul,Azul,R$ 0.019,"15,000",02,2025,"15,000",02,2025,R$ 720.00,Norte,PA,Brasil,Sul,PR,R$ 285.00,R$ 285.00,R$ 570.00,20.83%,"30,000"
2024,12,27,Bronze,Belém,Joinville,Azul,Azul,R$ 0.019,"16,200",02,2025,"16,200",02,2025,R$ 796.00,Norte,PA,Brasil,Sul,SC,R$ 307.80,R$ 307.80,R$ 615.60,22.66%,"32,400"
2024,12,27,Ouro,Belém,Bogotá,Gol,Smiles,R$ 0.016,"65,500",03,2025,"65,500",03,2025,"R$ 4,319.00",Norte,PA,Colombia,Exterior,Capital,"R$ 1,048.00","R$ 1,048.00","R$ 2,096.00",51.47%,"131,000"
2024,12,27,Bronze,Belém,Barcelona,Latam,Latam,R$ 0.024,"71,075",02,2025,"71,076",02,2025,"R$ 4,366.00",Norte,PA,Espanha,Exterior,Catalunha,"R$ 1,705.80","R$ 1,705.82","R$ 3,411.62",21.86%,"142,151"
2024,12,27,Prata,Belém,Fortaleza,Azul,Azul,R$ 0.019,"10,000",03,2025,"8,000",03-04-05,2025,R$ 566.00,Norte,PA,Brasil,Nordeste,CE,R$ 190.00,R$ 152.00,R$ 342.00,39.58%,"18,000"
2024,12,27,Prata,Palmas,Assunção,Latam,Latam,R$ 0.024,"23,977",02,2025,"23,977",02,2025,"R$ 2,111.00",Norte,TO,Paraguai,Exterior,Capital,R$ 575.45,R$ 575.45,"R$ 1,150.90",45.48%,"47,954"
2024,12,27,Ouro,Manaus,Assunção,Azul,Azul,R$ 0.019,"32,000",04,2025,"32,000",04,2025,"R$ 3,425.00",Norte,AM,Paraguai,Exterior,Capital,R$ 608.00,R$ 608.00,"R$ 1,216.00",64.50%,"64,000"
2024,12,27,Bronze,Porto Seguro,Goiânia,Latam,Latam,R$ 0.024,"9,688",04,2025,"9,063",04,2025,R$ 638.00,Nordeste,BA,Brasil,Centro-Oeste,GO,R$ 232.51,R$ 217.51,R$ 450.02,29.46%,"18,751"
2024,12,27,Bronze,Fortaleza,Campo Grande,Latam,Latam,R$ 0.024,"16,471",03,2025,"12,955",03,2025,R$ 864.00,Nordeste,CE,Brasil,Centro-Oeste,MS,R$ 395.30,R$ 310.92,R$ 706.22,18.26%,"29,426"
2024,12,27,Bronze,Fortaleza,Cuiabá,Latam,Latam,R$ 0.024,"19,167",03,2025,"19,167",03,2025,"R$ 1,100.00",Nordeste,CE,Brasil,Centro-Oeste,MT,R$ 460.01,R$ 460.01,R$ 920.02,16.36%,"38,334"
2024,12,27,Bronze,Natal,Joinville,Azul,Azul,R$ 0.019,"16,000",04,2025,"16,000",04,2025,R$ 715.00,Nordeste,RN,Brasil,Sul,SC,R$ 304.00,R$ 304.00,R$ 608.00,14.97%,"32,000"
2024,12,27,Prata,Salvador,Londrina,Latam,Latam,R$ 0.024,"20,799",02-03,2025,"18,885",03,2025,"R$ 1,458.00",Nordeste,BA,Brasil,Sul,PR,R$ 499.18,R$ 453.24,R$ 952.42,34.68%,"39,684"
2024,12,27,Prata,Fortaleza,Madri,Latam,Latam,R$ 0.024,"63,583",05,2025,"63,583",05-08,2025,"R$ 4,473.00",Nordeste,CE,Espanha,Exterior,Capital,"R$ 1,525.99","R$ 1,525.99","R$ 3,051.98",31.77%,"127,166"
2024,12,27,Bronze,Recife,Madri,Latam,Latam,R$ 0.024,"64,439",05,2025,"64,439",05,2025,"R$ 4,287.00",Nordeste,PE,Espanha,Exterior,Capital,"R$ 1,546.54","R$ 1,546.54","R$ 3,093.07",27.85%,"128,878"
2024,12,27,Prata,Salvador,Calama,Latam,Latam,R$ 0.024,"30,635",06,2025,"30,635",06,2025,"R$ 2,339.00",Nordeste,BA,Chile,Exterior,El Loa,R$ 735.24,R$ 735.24,"R$ 1,470.48",37.13%,"61,270"
2024,12,27,Prata,Salvador,Miami,Latam,Latam,R$ 0.024,"38,535",03,2025,"36,394",03,2025,"R$ 3,044.00",Nordeste,BA,EUA,Exterior,Flórida,R$ 924.84,R$ 873.46,"R$ 1,798.30",40.92%,"74,929"
2024,12,27,Ouro,Campo Grande,Brasília,Latam,Latam,R$ 0.024,"6,106",03-05,2025,"6,358",03-05,2025,R$ 931.00,Centro-Oeste,MS,Brasil,Centro-Oeste,DF,R$ 146.54,R$ 152.59,R$ 299.14,67.87%,"12,464"
2024,12,27,Bronze,Campo Grande,Porto Seguro,Latam,Latam,R$ 0.024,"10,938",04,2025,"8,438",04,2025,R$ 602.00,Centro-Oeste,MS,Brasil,Nordeste,BA,R$ 262.51,R$ 202.51,R$ 465.02,22.75%,"19,376"
2024,12,27,Prata,Goiânia,Curitiba,Latam,Latam,R$ 0.024,"8,438",02-03,2025,"8,438",03,2025,R$ 627.00,Centro-Oeste,GO,Brasil,Sul,PR,R$ 202.51,R$ 202.51,R$ 405.02,35.40%,"16,876"
2024,12,27,Ouro,Goiânia,Porto Seguro,Latam,Latam,R$ 0.024,"8,719",02,2025,"8,719",02,2025,"R$ 1,304.00",Centro-Oeste,GO,Brasil,Nordeste,BA,R$ 209.26,R$ 209.26,R$ 418.51,67.91%,"17,438"
2024,12,27,Bronze,Brasília,Rio de Janeiro,Latam,Latam,R$ 0.024,"7,651",03-04,2025,"8,454",03-04,2025,R$ 543.00,Centro-Oeste,DF,Brasil,Sudeste,RJ,R$ 183.62,R$ 202.90,R$ 386.52,28.82%,"16,105"
2024,12,27,Prata,Brasília,Santiago,Latam,Latam,R$ 0.024,"24,662",03,2025,"24,834",03-04,2025,"R$ 1,822.00",Centro-Oeste,DF,Chile,Exterior,Capital,R$ 591.89,R$ 596.02,"R$ 1,187.90",34.80%,"49,496"
2024,12,27,Prata,Campo Grande,Santiago,Latam,Latam,R$ 0.024,"18,882",03,2025,"18,882",03,2025,"R$ 1,485.00",Centro-Oeste,MS,Chile,Exterior,Capital,R$ 453.17,R$ 453.17,R$ 906.34,38.97%,"37,764"
2024,12,27,Prata,Goiânia,Santiago,Latam,Latam,R$ 0.024,"18,304",03,2025,"18,304",03,2025,"R$ 1,457.00",Centro-Oeste,GO,Chile,Exterior,Capital,R$ 439.30,R$ 439.30,R$ 878.59,39.70%,"36,608"
2024,12,27,Prata,Cuiabá,Santiago,Latam,Latam,R$ 0.024,"21,579",02,2025,"21,580",02,2025,"R$ 1,670.00",Centro-Oeste,MT,Chile,Exterior,Capital,R$ 517.90,R$ 517.92,"R$ 1,035.82",37.98%,"43,159"
2024,12,27,Prata,Brasília,Campo Grande,Latam,Latam,R$ 0.024,"6,774",02-03,2025,"6,692",03,2025,R$ 479.00,Centro-Oeste,DF,Brasil,Centro-Oeste,MS,R$ 162.58,R$ 160.61,R$ 323.18,32.53%,"13,466"
2024,12,27,Prata,Navegantes,São Paulo,Latam,Latam,R$ 0.024,"7,771",05,2025,"7,771",05,2025,R$ 623.00,Sul,SC,Brasil,Sudeste,SP,R$ 186.50,R$ 186.50,R$ 373.01,40.13%,"15,542"
2024,12,27,Prata,Curitiba,Navegantes,Gol,Smiles,R$ 0.016,"20,600",04,2025,"13,800",04,2025,R$ 955.00,Sul,PR,Brasil,Sul,SC,R$ 329.60,R$ 220.80,R$ 550.40,42.37%,"34,400"
2024,12,27,Prata,Chapecó,São Paulo,Latam,Latam,R$ 0.024,"13,464",04,2025,"13,296",04,2025,"R$ 1,057.00",Sul,SC,Brasil,Sudeste,SP,R$ 323.14,R$ 319.10,R$ 642.24,39.24%,"26,760"
2024,12,27,Prata,Florianópolis ,Brasília,Latam,Latam,R$ 0.024,"12,567",06,2025,"12,567",06,2025,R$ 976.00,Sul,SC,Brasil,Centro-Oeste,DF,R$ 301.61,R$ 301.61,R$ 603.22,38.20%,"25,134"
2024,12,27,Bronze,Porto Alegre,Barcelona,Latam,Latam,R$ 0.024,"73,216",03,2025,"73,216",03,2025,"R$ 4,494.00",Sul,RS,Espanha,Exterior,Catalunha,"R$ 1,757.18","R$ 1,757.18","R$ 3,514.37",21.80%,"146,432"
2024,12,27,Prata,Florianópolis ,Barcelona,Latam,Latam,R$ 0.024,"67,650",04,2025,"67,650",04,2025,"R$ 4,664.00",Sul,SC,Espanha,Exterior,Catalunha,"R$ 1,623.60","R$ 1,623.60","R$ 3,247.20",30.38%,"135,300"
2024,12,27,Prata,Porto Alegre,Nova York,Copa Airlines,Azul,R$ 0.019,"95,000",04,2025,"95,000",04,2025,"R$ 5,196.00",Sul,RS,EUA,Exterior,Nova York,"R$ 1,805.00","R$ 1,805.00","R$ 3,610.00",30.52%,"190,000"
